month,is_weekend,year,amount_idr,category_hiburan,category_investasi,category_kesehatan,category_lainnya,category_makanan,category_pendidikan,category_tabungan,category_tagihan,category_tempat_tinggal,category_transportasi,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
1,1,2023,3840000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,2023,723000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2023,140000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2023,3417000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,2023,56000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,2023,33000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,2023,64000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2023,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,2023,156000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2023,6050000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2023,259000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2023,174000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2023,170000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2023,42000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2023,57000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2023,1353000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2023,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2023,286000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,2023,164000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,2023,200000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2023,160000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2023,421000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2023,214000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2023,253000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,2023,250000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,2023,1610000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,2023,163000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,2023,74000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2023,550000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,2023,557000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2023,2992000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2023,24000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,2023,153000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,2023,355000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2023,2750000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2023,66000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2023,2802000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2023,2136000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2023,1878000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2023,287000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,2023,274000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,2023,86000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,2023,201000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2023,412000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,2023,69000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2023,2125000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,2023,89000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,2023,167000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,2023,13000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,2023,389000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,2023,107000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2023,165000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2023,132000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,2023,5448000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2023,497000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2023,3336000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,2023,955000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2023,1612000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2023,1132000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,21000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,3627000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,2023,1831000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,2023,16000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,0,2023,13000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,1,2023,5000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,2023,110000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,53000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,2023,3528000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,2023,82000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,4157000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,2023,21000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,30000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,17000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,2023,286000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,2023,4057000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,1,2023,182000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,1,2023,64000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2023,25000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0,2023,42000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0,2023,328000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,128000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0,2023,3677000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,2023,220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,47000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2023,6000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,155000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,157000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2023,171000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2023,165000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,126000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0,2023,459000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,8393000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,2023,89000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,25000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0,2023,715000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,0,2023,1546000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,2023,429000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,2023,4148000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,2023,14000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,105000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,41000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,2023,235000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,893000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0,2023,286000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0,2023,17000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,314000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,51000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0,2023,198000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2023,214000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,5720000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2023,1735000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2023,165000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,74000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,237000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,2880000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2023,1733000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,220000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,129000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0,2023,523000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,2023,1735000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,2023,14000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0,2023,215000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,140000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,19000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0,2023,109000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2023,323000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,0,2023,148000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,2023,97000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,120000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,382000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,2023,732000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,2023,184000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2023,605000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0,2023,715000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,299000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,18000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0,2023,11000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,45000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,120000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2023,117000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,702000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,69000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2023,32000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,1054000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,2023,3818000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,2023,8140000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,2023,114000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,1,2023,3292000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,2023,32000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,1,2023,197000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,2023,2485000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,1,2023,98000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2023,819000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,2023,2517000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,0,2023,241000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,2023,403000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,0,2023,11237000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,0,2023,4029000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,0,2023,16000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2023,362000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,0,2023,454000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2023,73000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,2291000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,2023,102000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,219000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,64000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,2477000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,2023,71000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2023,4000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,2023,16000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,2023,5720000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,2023,6326000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,2023,9000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,0,2023,92000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,2023,5912000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,2023,93000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,2023,2331000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,2023,324000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,79000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,242000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,377000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,2023,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,15000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,298000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,2023,403000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,1,2023,356000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,2023,9000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,224000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,396000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,498000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,1,2023,96000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,0,2023,232000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,2023,2394000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,2023,56000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,2023,95000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,2023,484000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2023,98000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,86000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,76000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,55000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,2860000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,215000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,323000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,1,2023,360000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,71000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,2023,211000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,2023,56000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,2023,206000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,2023,86000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,0,2023,272000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,2023,6007000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,2023,220000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,83000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2023,644000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,91000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2023,181000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,2023,5023000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2023,245000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,1,2023,7342000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2023,175000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,2275000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2023,321000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,2023,88000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2023,216000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2023,55000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,0,2023,310000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,2023,86000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,2023,8000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2023,18000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,311000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,329000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2023,147000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2023,23000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,0,2023,1280000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,2023,80000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2023,2471000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,1,2023,283000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,31000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2023,2008000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1,2023,968000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2023,5347000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,0,2023,120000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2023,5186000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2023,126000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,0,2023,75000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2023,6731000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,2023,142000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,220000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,0,2023,131000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,165000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,2023,146000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,2023,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,0,2023,111000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,0,2023,996000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,2023,3700000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,1,2023,449000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,157000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,23000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2023,233000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,2023,77000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,2023,2095000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2023,3201000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1,2023,244000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,0,2023,119000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,2023,61000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,0,2023,40000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2023,125000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2023,14000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2023,40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2023,299000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,2023,29000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2023,113000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,2023,168000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,88000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,117000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,0,2023,335000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,2023,363000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2023,135000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,607000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,209000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,4625000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2023,472000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,28000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2023,2527000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2023,64000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,1,2023,259000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,2023,418000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,2023,1301000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2023,5096000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,0,2023,39000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2023,47000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,2023,94000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,182000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,0,2023,93000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2023,3151000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,2023,116000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,2023,2477000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,2023,113000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,0,2023,157000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2023,550000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2023,483000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,1,2023,1501000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2023,5775000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2023,2182000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2023,3955000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2023,522000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,0,2023,1269000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2023,218000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
